Ensg	Hgnc	Rank	Zscore	HP:0002069	HP:0002121	HP:0011198
ENSG00000163428	LRRC58	32486	-0.262	-0.844	-0.537	0.928
ENSG00000233562		32487	-0.262	0.269	-1.072	0.35
ENSG00000139496	NUP58	32488	-0.262	-0.529	-1.032	1.108
ENSG00000114853	ZBTB47	32489	-0.262	0.423	0.06	-0.936
ENSG00000239694	RPSAP38	32490	-0.262	0.255	-0.075	-0.633
ENSG00000201296	RNU4-41P	32491	-0.262	-0.454	-0.92	0.92
ENSG00000275767		32492	-0.262	-0.694	-0.558	0.798
ENSG00000241008		32493	-0.262	0.812	-2.115	0.849
ENSG00000223948		32494	-0.262	0.562	-0.74	-0.276
ENSG00000270995		32495	-0.262	-0.944	0.078	0.412
ENSG00000252544	RNU6-1282P	32496	-0.262	0.485	-0.579	-0.359
ENSG00000225948		32497	-0.262	0.189	-0.141	-0.502
ENSG00000230269	LINC02525	32498	-0.262	0.056	0.116	-0.626
ENSG00000223307		32499	-0.262	-0.741	0.197	0.09
ENSG00000197858	GPAA1	32500	-0.262	0.212	0.082	-0.748
ENSG00000221020		32501	-0.262	0.146	0.119	-0.72
ENSG00000226801	OSTCP8	32502	-0.262	-0.007	-0.553	0.105
ENSG00000266634	MIR3972	32503	-0.262	-0.229	-0.639	0.414
ENSG00000120832	MTERF2	32504	-0.263	1.298	0.536	-2.289
ENSG00000145685	LHFPL2	32505	-0.263	0.859	0.965	-2.28
ENSG00000259276		32506	-0.263	0.45	-0.072	-0.832
ENSG00000266675		32507	-0.263	0.122	-0.572	-0.006
ENSG00000257180		32508	-0.263	0.89	-0.266	-1.08
ENSG00000172530	BANP	32509	-0.263	0.583	-0.105	-0.933
ENSG00000269955	C7orf55-LUC7L2	32510	-0.263	0.823	-0.038	-1.24
ENSG00000179218	CALR	32511	-0.263	1.083	-0.557	-0.982
ENSG00000242441	GTF2A1L	32512	-0.263	0.208	1.539	-2.203
ENSG00000267620		32513	-0.263	-0.001	-0.264	-0.19
ENSG00000224484		32514	-0.263	-0.232	-0.97	0.746
ENSG00000238593		32515	-0.263	-0.599	0.594	-0.45
ENSG00000243414	TICAM2	32516	-0.263	-0.574	1.187	-1.069
ENSG00000135447	PPP1R1A	32517	-0.263	1.218	-2.926	1.253
ENSG00000267626		32518	-0.263	0.468	-0.545	-0.379
ENSG00000199643	RNU4-90P	32519	-0.263	0.157	0.124	-0.737
ENSG00000015475	BID	32520	-0.263	0.235	-0.108	-0.583
ENSG00000252721	RNU6-798P	32521	-0.263	-0.064	-0.737	0.345
ENSG00000276198		32522	-0.264	-0.887	0.439	-0.009
ENSG00000067334	DNTTIP2	32523	-0.264	0.336	-0.778	-0.015
ENSG00000228634		32524	-0.264	-0.198	-0.793	0.535
ENSG00000262880		32525	-0.264	-0.385	0.334	-0.406
ENSG00000233189	RPL12P29	32526	-0.264	0.315	0.385	-1.157
ENSG00000258764		32527	-0.264	-0.612	0.548	-0.393
ENSG00000260496		32528	-0.264	-0.731	-0.752	1.026
ENSG00000230508	RPL19P21	32529	-0.264	-0.511	-0.528	0.583
ENSG00000277998		32530	-0.264	-0.375	0.62	-0.702
ENSG00000205301	MGAT4D	32531	-0.264	-0.862	0.45	-0.045
ENSG00000254913		32532	-0.264	0.594	-0.157	-0.894
ENSG00000257476	LINC02459	32533	-0.264	-0.204	-0.095	-0.159
ENSG00000264583	MIR4487	32534	-0.264	-0.037	-0.293	-0.127
ENSG00000276791		32535	-0.264	0.52	-0.722	-0.256
ENSG00000222520	RNA5SP451	32536	-0.264	0.361	-0.781	-0.038
ENSG00000223828	BANF1P4	32537	-0.264	-0.443	-0.236	0.221
ENSG00000207988	MIR576	32538	-0.264	0.019	-1.047	0.57
ENSG00000220556		32539	-0.264	0.535	-0.718	-0.275
ENSG00000260853		32540	-0.264	-0.446	1.075	-1.087
ENSG00000258497		32541	-0.265	-0.648	0.175	0.015
ENSG00000206838	SNORA5A	32542	-0.265	0.185	-0.088	-0.556
ENSG00000251108	YBX1P5	32543	-0.265	-0.607	0.206	-0.057
ENSG00000206885	SNORA75	32544	-0.265	0.068	-0.687	0.16
ENSG00000082213	C5orf22	32545	-0.265	-1.07	-0.86	1.472
ENSG00000265372	MIR4675	32546	-0.265	-0.481	0.646	-0.624
ENSG00000250969		32547	-0.265	0.138	-0.786	0.189
ENSG00000145248	SLC10A4	32548	-0.265	-0.295	0.344	-0.508
ENSG00000223452	HMGN2P18	32549	-0.265	0.727	-0.35	-0.836
ENSG00000270387		32550	-0.265	-0.116	-0.612	0.27
ENSG00000116698	SMG7	32551	-0.265	-0.029	0.096	-0.526
ENSG00000253723		32552	-0.265	-0.476	-0.342	0.359
ENSG00000254873		32553	-0.265	0.879	-1.039	-0.3
ENSG00000251603		32554	-0.265	0.61	-0.403	-0.667
ENSG00000265641	MIR3929	32555	-0.265	0.142	0.282	-0.883
ENSG00000257548		32556	-0.265	-0.391	0.35	-0.419
ENSG00000234519		32557	-0.265	-0.309	-0.043	-0.108
ENSG00000233724		32558	-0.265	-0.643	0.347	-0.164
ENSG00000225578	NCBP2-AS1	32559	-0.266	-1.13	-0.13	0.8
ENSG00000222230	RNA5SP158	32560	-0.266	-0.361	-0.625	0.526
ENSG00000156575	PRG3	32561	-0.266	0.151	-0.863	0.251
ENSG00000278635		32562	-0.266	-0.296	0.577	-0.741
ENSG00000169570	DTWD2	32563	-0.266	-0.055	1.249	-1.654
ENSG00000230042	AK3P3	32564	-0.266	-0.872	-0.521	0.933
ENSG00000252969		32565	-0.266	0.466	-0.885	-0.042
ENSG00000231626		32566	-0.266	-0.319	0.045	-0.186
ENSG00000223113	RNA5SP247	32567	-0.266	0.242	-0.337	-0.366
ENSG00000248585		32568	-0.266	-0.103	-0.056	-0.302
ENSG00000100605	ITPK1	32569	-0.266	0.972	-0.331	-1.102
ENSG00000226968	LINC00423	32570	-0.266	0.037	-0.648	0.151
ENSG00000221176	MIR1207	32571	-0.266	-0.164	0.109	-0.406
ENSG00000229427	ANKRD26P4	32572	-0.266	-0.152	1.301	-1.61
ENSG00000267462		32573	-0.266	-0.681	0.228	-0.008
ENSG00000163170	BOLA3	32574	-0.266	-1.327	0.766	0.1
ENSG00000240271		32575	-0.266	0.317	-0.689	-0.089
ENSG00000230295	GTF2IP23	32576	-0.266	-0.562	0.636	-0.535
ENSG00000230088	KRT16P5	32577	-0.266	-0.556	0.635	-0.541
ENSG00000237861		32578	-0.266	-0.899	0.234	0.204
ENSG00000253841		32579	-0.266	-0.56	0.189	-0.09
ENSG00000224416	IFNA22P	32580	-0.266	0.997	-1.028	-0.43
ENSG00000143643	TTC13	32581	-0.266	-0.399	0.728	-0.79
ENSG00000259409	BMF-AS1	32582	-0.266	0.038	-0.281	-0.218
ENSG00000213041		32583	-0.266	-0.563	-0.041	0.143
ENSG00000252311	RNU1-103P	32584	-0.266	-0.475	-0.692	0.705
ENSG00000255566		32585	-0.266	0.107	-1.409	0.841
ENSG00000207641	MIR510	32586	-0.267	0.11	0.055	-0.627
ENSG00000259500	KRT8P24	32587	-0.267	0.723	0.069	-1.254
ENSG00000244515	KRT18P34	32588	-0.267	0.784	-0.321	-0.925
ENSG00000091536	MYO15A	32589	-0.267	-1.226	0.062	0.702
ENSG00000255481	OR56A7P	32590	-0.267	0.008	-0.334	-0.136
ENSG00000226944		32591	-0.267	-0.999	-0.633	1.169
ENSG00000250312	ZNF718	32592	-0.267	-0.662	-0.778	0.978
ENSG00000229414	KCNQ1-AS1	32593	-0.267	-0.483	-0.163	0.184
ENSG00000213212	NCLP1	32594	-0.267	-0.466	-0.737	0.741
ENSG00000235078		32595	-0.267	1.451	-0.449	-1.464
ENSG00000233828	LINC01949	32596	-0.267	-1.443	0.307	0.673
ENSG00000241669	LINC01327	32597	-0.267	-0.084	0.936	-1.314
ENSG00000263514	MIR3668	32598	-0.267	-0.27	-0.391	0.199
ENSG00000227013	OR7E96P	32599	-0.267	-0.846	-0.184	0.568
ENSG00000259140		32600	-0.267	0.045	-0.454	-0.053
ENSG00000276967		32601	-0.267	-0.86	1.372	-0.974
ENSG00000177885	GRB2	32602	-0.267	1.902	-0.584	-1.781
ENSG00000242407		32603	-0.267	0.024	0.277	-0.764
ENSG00000256496		32604	-0.267	1.149	-1.017	-0.594
ENSG00000188051	TMEM221	32605	-0.267	-0.279	0.506	-0.69
ENSG00000124134	KCNS1	32606	-0.267	1.265	0.251	-1.978
ENSG00000201164	RNU4-36P	32607	-0.267	0.211	-0.291	-0.382
ENSG00000270560	APOOP1	32608	-0.267	-0.663	0.351	-0.15
ENSG00000270763	DDX43P2	32609	-0.267	-0.655	-0.224	0.416
ENSG00000232303	DFFBP1	32610	-0.267	-0.394	-0.304	0.235
ENSG00000211649	IGLV7-46	32611	-0.268	-0.605	0.914	-0.772
ENSG00000242628		32612	-0.268	-0.488	1.096	-1.072
ENSG00000131236	CAP1	32613	-0.268	-0.412	1.715	-1.767
ENSG00000196544	BORCS6	32614	-0.268	-0.027	0.638	-1.075
ENSG00000199492	RNU6-1313P	32615	-0.268	-0.608	0.09	0.054
ENSG00000185896	LAMP1	32616	-0.268	0.846	-1.277	-0.033
ENSG00000189001	SBSN	32617	-0.268	0.477	-0.037	-0.905
ENSG00000226217	RPL19P1	32618	-0.268	-1.672	-0.537	1.745
ENSG00000232676	ADH5P2	32619	-0.268	-0.217	0.139	-0.387
ENSG00000254310		32620	-0.268	0.216	-0.361	-0.32
ENSG00000203397		32621	-0.268	-0.22	-0.492	0.247
ENSG00000259669		32622	-0.268	-1.152	0.068	0.62
ENSG00000226339	RPS26P56	32623	-0.268	-0.65	0.363	-0.178
ENSG00000272540		32624	-0.268	-0.327	0.563	-0.701
ENSG00000265526	MIR4304	32625	-0.268	-0.598	-0.107	0.241
ENSG00000223119		32626	-0.268	-0.804	-0.136	0.475
ENSG00000198715	GLMP	32627	-0.268	0.597	-0.889	-0.173
ENSG00000264891		32628	-0.268	0.314	-0.634	-0.145
ENSG00000231999	LRRC8C-DT	32629	-0.268	0.499	-0.811	-0.153
ENSG00000207169	RNU6-24P	32630	-0.268	-0.105	-0.203	-0.158
ENSG00000242353	RPL12P30	32631	-0.269	0.497	-0.207	-0.755
ENSG00000078319	PMS2P1	32632	-0.269	-1.649	1.577	-0.394
ENSG00000203462		32633	-0.269	-0.062	-0.166	-0.238
ENSG00000115392	FANCL	32634	-0.269	-0.827	-0.784	1.145
ENSG00000252113	RNU6-523P	32635	-0.269	-0.083	-0.656	0.273
ENSG00000280913		32636	-0.269	-0.953	-0.92	1.408
ENSG00000198825	INPP5F	32637	-0.269	0.297	-0.683	-0.08
ENSG00000265294		32638	-0.269	-1.298	0.217	0.615
ENSG00000273225	FAM25BP	32639	-0.269	-0.762	0.014	0.282
ENSG00000168077	SCARA3	32640	-0.269	1.672	-1.279	-0.859
ENSG00000231228		32641	-0.269	-0.208	0.635	-0.894
ENSG00000100281	HMGXB4	32642	-0.269	-0.964	0.758	-0.261
ENSG00000250544	LINC02059	32643	-0.269	-0.08	-0.237	-0.15
ENSG00000225759	LINC00489	32644	-0.269	-0.245	0.241	-0.463
ENSG00000221590		32645	-0.27	-0.395	0.513	-0.585
ENSG00000238241	CCR12P	32646	-0.27	-0.975	0.475	0.032
ENSG00000270689	BUD13P1	32647	-0.27	-0.965	1.186	-0.687
ENSG00000235534	FECHP1	32648	-0.27	0.594	-0.675	-0.386
ENSG00000249981		32649	-0.27	-0.468	-0.015	0.016
ENSG00000236611	LINC02556	32650	-0.27	-1.739	0.38	0.891
ENSG00000276813		32651	-0.27	0.422	0.988	-1.878
ENSG00000261648		32652	-0.27	0.136	-1.477	0.873
ENSG00000104859	CLASRP	32653	-0.27	-0.198	-0.573	0.303
ENSG00000200224	RNU6-626P	32654	-0.27	-0.233	-1.162	0.928
ENSG00000265822	MIR4422	32655	-0.27	-0.626	-0.791	0.949
ENSG00000226871		32656	-0.27	-0.188	-0.377	0.097
ENSG00000176290	OR4K3	32657	-0.27	-0.791	0.009	0.315
ENSG00000231305		32658	-0.27	-0.047	-0.435	0.014
ENSG00000137225	CAPN11	32659	-0.27	-0.507	-0.067	0.106
ENSG00000069011	PITX1	32660	-0.27	-0.447	-0.202	0.181
ENSG00000255302	EID1	32661	-0.27	-1.047	-0.131	0.71
ENSG00000269681		32662	-0.271	-0.71	0.082	0.159
ENSG00000141028	CDRT15P1	32663	-0.271	0.098	0.49	-1.057
ENSG00000138166	DUSP5	32664	-0.271	-0.808	-1.409	1.749
ENSG00000198010	DLGAP2	32665	-0.271	-0.842	1.244	-0.871
ENSG00000261573		32666	-0.271	-0.408	-0.07	0.009
ENSG00000169641	LUZP1	32667	-0.271	0.718	-1.14	-0.047
ENSG00000260990		32668	-0.271	-0.298	-0.131	-0.04
ENSG00000231031	LINC01804	32669	-0.271	0.089	0.032	-0.59
ENSG00000248878		32670	-0.271	-0.822	-0.295	0.647
ENSG00000218991	CCNG1P1	32671	-0.271	0.067	0.787	-1.324
ENSG00000185038	MROH2A	32672	-0.271	0.652	-1.049	-0.073
ENSG00000247095	MIR210HG	32673	-0.271	0.127	-0.438	-0.158
ENSG00000254803		32674	-0.271	-0.025	-0.665	0.22
ENSG00000251597	RPL37P25	32675	-0.271	0.709	-1.344	0.165
ENSG00000178502	KLHL11	32676	-0.271	-0.106	-2.057	1.694
ENSG00000233045		32677	-0.271	-0.333	0.113	-0.249
ENSG00000221518	RNU6ATAC16P	32678	-0.271	-0.471	-0.931	0.932
ENSG00000244624	KRTAP20-1	32679	-0.271	-0.51	-0.082	0.123
ENSG00000213530	MTHFD2P5	32680	-0.271	-0.188	-1.031	0.749
ENSG00000073605	GSDMB	32681	-0.271	0.502	0.079	-1.051
ENSG00000223624		32682	-0.272	-1.473	0.052	0.951
ENSG00000237185	VN1R66P	32683	-0.272	-0.184	-0.472	0.185
ENSG00000086570	FAT2	32684	-0.272	-0.023	-0.197	-0.25
ENSG00000181013	C17orf47	32685	-0.272	-0.946	0.116	0.36
ENSG00000161091	MFSD12	32686	-0.272	0.296	-2.183	1.417
ENSG00000259695		32687	-0.272	-0.915	0.04	0.404
ENSG00000264621	MIR5591	32688	-0.272	0.224	0.242	-0.936
ENSG00000253195		32689	-0.272	0.156	0.161	-0.787
ENSG00000251056	ANKRD20A17P	32690	-0.272	-0.265	0.82	-1.026
ENSG00000228036	HSPD1P9	32691	-0.272	-0.961	0.897	-0.407
ENSG00000270980		32692	-0.272	0.559	-1.011	-0.019
ENSG00000259473	LINC02205	32693	-0.272	-0.677	-0.213	0.42
ENSG00000251579		32694	-0.272	0.15	-0.829	0.208
ENSG00000188393	CLEC2A	32695	-0.272	-0.052	-0.659	0.239
ENSG00000218018		32696	-0.272	0.476	-1.242	0.295
ENSG00000278847		32697	-0.272	-0.342	-0.373	0.244
ENSG00000228459	LINC01546	32698	-0.272	-0.879	0.449	-0.041
ENSG00000119280	C1orf198	32699	-0.272	0.03	-0.901	0.4
ENSG00000223829		32700	-0.272	0.485	-0.806	-0.15
ENSG00000238286	SLC35E1P1	32701	-0.272	-0.712	-0.453	0.694
ENSG00000130713	EXOSC2	32702	-0.272	-0.852	1.031	-0.651
ENSG00000006606	CCL26	32703	-0.272	-0.335	0.386	-0.523
ENSG00000231369		32704	-0.272	0.214	0.119	-0.804
ENSG00000276444		32705	-0.272	-0.486	0.843	-0.828
ENSG00000227096	HMGB3P8	32706	-0.272	-0.38	-0.993	0.901
ENSG00000228842	PCDH9-AS2	32707	-0.272	-0.416	-0.267	0.211
ENSG00000132530	XAF1	32708	-0.272	-1.754	2.186	-0.903
ENSG00000179869	ABCA13	32709	-0.272	-0.2	0.314	-0.585
ENSG00000264743	DPRXP4	32710	-0.272	-0.755	-0.911	1.195
ENSG00000237980		32711	-0.272	0.024	-0.965	0.468
ENSG00000188997	KCTD21	32712	-0.272	1.254	-0.093	-1.633
ENSG00000271253		32713	-0.273	0.278	-0.319	-0.431
ENSG00000224402	OR6D1P	32714	-0.273	0.517	-0.012	-0.977
ENSG00000234155	LINC02535	32715	-0.273	-0.343	1.135	-1.264
ENSG00000235088		32716	-0.273	-0.283	-0.598	0.409
ENSG00000266517	MIR4715	32717	-0.273	0.386	0.31	-1.168
ENSG00000250826	HNRNPA3P13	32718	-0.273	-0.169	-1.251	0.948
ENSG00000235636	NUS1P1	32719	-0.273	-0.006	-0.092	-0.374
ENSG00000207830		32720	-0.273	-0.36	0.039	-0.151
ENSG00000228618		32721	-0.273	-0.516	0.338	-0.295
ENSG00000228450		32722	-0.273	0.291	-0.655	-0.108
ENSG00000240759	RPS27P21	32723	-0.273	-0.922	-0.165	0.614
ENSG00000275451	MIR6085	32724	-0.273	-0.34	-0.112	-0.021
ENSG00000226863	SHROOM2P1	32725	-0.273	-1.586	0.934	0.18
ENSG00000220030		32726	-0.273	-0.27	-0.174	-0.029
ENSG00000207941	MIR552	32727	-0.273	-0.083	-0.953	0.562
ENSG00000241825	RPL7P42	32728	-0.273	-0.022	-0.003	-0.449
ENSG00000162337	LRP5	32729	-0.273	-0.21	0.977	-1.241
ENSG00000215016	RPL24P7	32730	-0.273	-0.17	0.334	-0.638
ENSG00000254562	LINC01493	32731	-0.274	0.498	-0.154	-0.817
ENSG00000258345		32732	-0.274	0.271	-0.644	-0.101
ENSG00000252170		32733	-0.274	-1.023	0.347	0.202
ENSG00000253994	NDUFB9P3	32734	-0.274	-0.366	-0.192	0.084
ENSG00000254350		32735	-0.274	-1.292	0.875	-0.057
ENSG00000183426	NPIPA1	32736	-0.274	-1.534	0.009	1.05
ENSG00000141552	ANAPC11	32737	-0.274	-1.003	0.302	0.226
ENSG00000105875	WDR91	32738	-0.274	-0.675	0.181	0.019
ENSG00000240320	RPS29P27	32739	-0.274	-0.129	0.581	-0.927
ENSG00000276852		32740	-0.274	-0.067	0.457	-0.865
ENSG00000200132	RNU6-1021P	32741	-0.274	-0.368	-0.003	-0.105
ENSG00000231593		32742	-0.274	0.015	-0.496	0.005
ENSG00000251633	GYG1P1	32743	-0.274	0.278	-0.589	-0.165
ENSG00000243516	RPL12P40	32744	-0.274	-0.095	-0.171	-0.21
ENSG00000229118		32745	-0.275	-1.034	0.796	-0.238
ENSG00000264899		32746	-0.275	-0.377	0.225	-0.324
ENSG00000226220	CICP22	32747	-0.275	-1.929	0.462	0.991
ENSG00000202445	RNU6-669P	32748	-0.275	-0.956	0.446	0.034
ENSG00000273882	MIR8066	32749	-0.275	0.021	-0.841	0.344
ENSG00000262959	RPL23AP86	32750	-0.275	0.325	-1.019	0.219
ENSG00000257756	LINC02386	32751	-0.275	-0.252	0.119	-0.343
ENSG00000273978		32752	-0.275	-0.837	0.547	-0.186
ENSG00000251915	RNA5SP406	32753	-0.275	0.249	-0.076	-0.65
ENSG00000104731	KLHDC4	32754	-0.275	-0.426	0.031	-0.081
ENSG00000262456		32755	-0.275	-0.997	0.02	0.5
ENSG00000253240	IGHV3-36	32756	-0.275	-0.308	-0.174	0.006
ENSG00000178150	ZNF114	32757	-0.275	-1.545	0.199	0.87
ENSG00000281555		32758	-0.275	-0.022	-0.317	-0.138
ENSG00000275129		32759	-0.275	0.12	0.619	-1.216
ENSG00000173464	RNASE11	32760	-0.275	-0.189	0.471	-0.759
ENSG00000281408		32761	-0.276	-0.056	-0.288	-0.134
ENSG00000212266		32762	-0.276	-0.294	-0.28	0.096
ENSG00000255209		32763	-0.276	-0.225	0.045	-0.297
ENSG00000211848	TRAJ41	32764	-0.276	0.834	-0.134	-1.177
ENSG00000167766	ZNF83	32765	-0.276	-1.27	-0.61	1.403
ENSG00000188985	DHFRP1	32766	-0.276	-0.794	0.768	-0.452
ENSG00000225790		32767	-0.276	1.975	-1.299	-1.154
ENSG00000251215	GOLGA5P1	32768	-0.276	0.375	-0.176	-0.676
ENSG00000170348	TMED10	32769	-0.276	1.008	-1.251	-0.235
ENSG00000271184		32770	-0.276	0.083	-0.423	-0.138
ENSG00000221043		32771	-0.276	0.056	0.232	-0.766
ENSG00000271938		32772	-0.276	-1.135	-0.893	1.549
ENSG00000170323	FABP4	32773	-0.276	-0.844	-1.285	1.65
ENSG00000201707	RNU6-818P	32774	-0.276	0.156	-0.436	-0.198
ENSG00000254884	PRR13P2	32775	-0.276	-0.234	0.259	-0.504
ENSG00000261669		32776	-0.276	0.172	-0.841	0.191
ENSG00000176232		32777	-0.276	-0.644	0.076	0.089
ENSG00000185479	KRT6B	32778	-0.276	-0.554	-0.779	0.854
ENSG00000236894		32779	-0.276	0.489	0.065	-1.034
ENSG00000223986		32780	-0.276	0.072	0.035	-0.585
ENSG00000271425	NBPF10	32781	-0.276	-0.293	0.971	-1.157
ENSG00000275870		32782	-0.277	-0.0	-0.94	0.461
ENSG00000248409		32783	-0.277	0.197	-1.549	0.873
ENSG00000232079	LINC01697	32784	-0.277	-0.369	0.314	-0.425
ENSG00000252124		32785	-0.277	-0.056	0.268	-0.692
ENSG00000271395	LINC02336	32786	-0.277	-0.241	0.028	-0.267
ENSG00000276400	VN1R9P	32787	-0.277	-0.025	0.262	-0.717
ENSG00000255487		32788	-0.277	-0.705	0.083	0.142
ENSG00000204663	CST13P	32789	-0.277	-1.414	0.424	0.51
ENSG00000253687		32790	-0.277	-0.72	-0.191	0.43
ENSG00000225006		32791	-0.277	0.126	0.002	-0.608
ENSG00000276998	REXO1L2P	32792	-0.277	0.485	-0.824	-0.141
ENSG00000237524	TEX51	32793	-0.277	0.077	1.054	-1.611
ENSG00000225185	PPIAP8	32794	-0.277	0.016	0.211	-0.707
ENSG00000100429	HDAC10	32795	-0.277	-2.133	1.19	0.462
ENSG00000199892	RNU1-17P	32796	-0.277	0.123	-1.081	0.477
ENSG00000163728	TTC14	32797	-0.277	-0.462	-1.579	1.561
ENSG00000251416		32798	-0.277	-0.462	-0.767	0.748
ENSG00000236438	FAM157A	32799	-0.277	0.52	-0.558	-0.443
ENSG00000229567		32800	-0.278	0.96	0.059	-1.5
ENSG00000252760	RNA5SP54	32801	-0.278	0.278	-0.717	-0.042
ENSG00000213343	RPL21P18	32802	-0.278	-0.805	0.447	-0.123
ENSG00000063978	RNF4	32803	-0.278	-0.138	-0.754	0.411
ENSG00000249335		32804	-0.278	0.262	0.016	-0.759
ENSG00000259536		32805	-0.278	1.639	-0.59	-1.53
ENSG00000258584	FAM181A-AS1	32806	-0.278	1.002	-0.922	-0.561
ENSG00000266521		32807	-0.278	-0.441	-0.065	0.025
ENSG00000260895		32808	-0.278	0.667	-1.63	0.482
ENSG00000164190	NIPBL	32809	-0.278	-0.755	-0.448	0.721
ENSG00000223970		32810	-0.278	-0.402	0.325	-0.405
ENSG00000232136	DUXAP7	32811	-0.278	-0.67	0.015	0.173
ENSG00000266192	MIR1260B	32812	-0.278	-0.006	0.42	-0.896
ENSG00000105401	CDC37	32813	-0.278	1.464	-0.172	-1.774
ENSG00000232867		32814	-0.278	-0.668	-0.398	0.584
ENSG00000270710		32815	-0.278	-0.651	0.275	-0.106
ENSG00000234671	MTCYBP5	32816	-0.278	-0.891	0.386	0.023
ENSG00000265352	LINC01899	32817	-0.278	0.222	0.777	-1.481
ENSG00000261198		32818	-0.278	0.124	-0.668	0.062
ENSG00000252639	RNU2-24P	32819	-0.278	0.859	-0.069	-1.272
ENSG00000137509	PRCP	32820	-0.279	2.025	-1.817	-0.691
ENSG00000259075	POC1B-GALNT4	32821	-0.279	-1.18	-0.591	1.288
ENSG00000280673		32822	-0.279	-0.084	-0.902	0.503
ENSG00000224334		32823	-0.279	-0.55	-1.184	1.251
ENSG00000227312		32824	-0.279	1.132	-0.786	-0.828
ENSG00000278060		32825	-0.279	-0.353	-0.42	0.289
ENSG00000278496		32826	-0.279	0.135	-0.607	-0.012
ENSG00000231979		32827	-0.279	0.184	-0.645	-0.023
ENSG00000243593	LINC02049	32828	-0.279	-0.458	0.324	-0.35
ENSG00000261391		32829	-0.279	-0.215	0.656	-0.925
ENSG00000224301		32830	-0.279	-0.458	-0.196	0.17
ENSG00000274056	MIR6507	32831	-0.279	0.835	-0.627	-0.691
ENSG00000256504		32832	-0.279	-1.207	-0.424	1.148
ENSG00000233354	LINC00028	32833	-0.279	0.066	-1.217	0.668
ENSG00000228338	LINC01784	32834	-0.279	-0.81	0.074	0.252
ENSG00000253750		32835	-0.279	-0.001	-0.195	-0.288
ENSG00000170264	FAM161A	32836	-0.279	0.449	-0.085	-0.848
ENSG00000270190		32837	-0.28	-0.338	0.148	-0.294
ENSG00000170477	KRT4	32838	-0.28	0.544	-0.978	-0.05
ENSG00000211849	TRAJ40	32839	-0.28	1.005	-0.165	-1.325
ENSG00000164399	IL3	32840	-0.28	-1.307	0.989	-0.166
ENSG00000171643	S100Z	32841	-0.28	1.804	-2.413	0.124
ENSG00000151365	THRSP	32842	-0.28	-0.91	-0.096	0.52
ENSG00000271710	NDUFA8P1	32843	-0.28	-0.011	-0.009	-0.465
ENSG00000240760	RPL31P56	32844	-0.28	0.07	-0.834	0.279
ENSG00000279006		32845	-0.28	-0.158	-0.698	0.372
ENSG00000173272	MZT2A	32846	-0.28	-0.102	-0.249	-0.135
ENSG00000270540		32847	-0.28	0.576	0.138	-1.199
ENSG00000188783	PRELP	32848	-0.28	0.538	1.088	-2.112
ENSG00000275053		32849	-0.28	-0.184	-0.116	-0.185
ENSG00000249729		32850	-0.281	-1.138	-0.002	0.654
ENSG00000234143	UGT1A13P	32851	-0.281	-0.348	-0.778	0.64
ENSG00000261798		32852	-0.281	-0.055	0.064	-0.495
ENSG00000232375		32853	-0.281	-0.177	-0.381	0.072
ENSG00000214113	LYRM4	32854	-0.281	-0.595	0.689	-0.581
ENSG00000244088	RPL23AP44	32855	-0.281	-0.602	-0.086	0.202
ENSG00000196427	NBPF4	32856	-0.281	-0.052	-0.326	-0.108
ENSG00000213916	RPL13P	32857	-0.281	0.703	-1.545	0.355
ENSG00000111859	NEDD9	32858	-0.281	-1.941	0.006	1.449
ENSG00000157657	ZNF618	32859	-0.281	-1.856	0.084	1.285
ENSG00000257184		32860	-0.281	-0.511	0.341	-0.317
ENSG00000222862	RNU6-1086P	32861	-0.281	-0.287	0.078	-0.278
ENSG00000259657	PIGHP1	32862	-0.281	-1.487	-0.326	1.326
ENSG00000253012		32863	-0.281	0.35	0.422	-1.26
ENSG00000263070		32864	-0.281	0.806	-0.813	-0.481
ENSG00000226340		32865	-0.281	0.952	-0.229	-1.21
ENSG00000222449	RNU6-1140P	32866	-0.282	-0.017	-0.428	-0.043
ENSG00000269547		32867	-0.282	0.145	-0.356	-0.277
ENSG00000238909		32868	-0.282	-0.9	-0.17	0.582
ENSG00000232958		32869	-0.282	-0.596	-0.105	0.213
ENSG00000251412		32870	-0.282	-0.256	-0.618	0.386
ENSG00000267246		32871	-0.282	-0.579	0.857	-0.766
ENSG00000216811		32872	-0.282	-0.515	-0.24	0.267
ENSG00000242479		32873	-0.282	0.351	-0.891	0.052
ENSG00000175906	ARL4D	32874	-0.282	-1.308	-1.626	2.445
ENSG00000251440	STMN1P2	32875	-0.282	0.17	-0.811	0.152
ENSG00000277383		32876	-0.282	0.021	-0.75	0.239
ENSG00000181698	OR5T1	32877	-0.282	0.226	-0.25	-0.465
ENSG00000230953		32878	-0.282	-0.216	-0.032	-0.242
ENSG00000164659	KIAA1324L	32879	-0.282	-1.456	0.858	0.109
ENSG00000255217	OR5J7P	32880	-0.282	-0.092	-0.467	0.07
ENSG00000212100	MIR764	32881	-0.282	0.252	-0.451	-0.29
ENSG00000170266	GLB1	32882	-0.282	2.116	-2.573	-0.032
ENSG00000262566		32883	-0.283	0.105	-0.332	-0.262
ENSG00000253980		32884	-0.283	-0.127	-0.087	-0.275
ENSG00000202206	RNU6-169P	32885	-0.283	0.918	-1.445	0.038
